affiliation,cited by count,first name,first name (orig),h-index,id,last name,last name (orig),subject areas
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60073525', 'affiliation-id': '60073525', 'affiliation-name': 'Guangdong College of Pharmacy', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}",448.0,Qingnan,Qingnan,11.0,1048,Li,Li,"[{'@abbrev': 'PHAR', '@frequency': '30', '$': 'Pharmacology, Toxicology and Pharmaceutics (all)'}, {'@abbrev': 'MEDI', '@frequency': '25', '$': 'Medicine (all)'}, {'@abbrev': 'BIOC', '@frequency': '22', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60029311', 'affiliation-id': '60029311', 'affiliation-name': 'University of Southern California', 'affiliation-city': 'Los Angeles', 'affiliation-country': 'United States'}",13.0,Edward K.,Edward K.,3.0,1049,Blum,Blum,"[{'@abbrev': 'COMP', '@frequency': '22', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '18', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '4', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60002947', 'affiliation-id': '60002947', 'affiliation-name': 'National Technical University of Athens', 'affiliation-city': 'Athens', 'affiliation-country': 'Greece'}",6.0,Dimos,D.,1.0,105,Kontoravdis,Kontoravdis,"[{'@abbrev': 'COMP', '@frequency': '8', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '6', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '3', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60028673', 'affiliation-id': '60028673', 'affiliation-name': 'Siemens AG', 'affiliation-city': 'Munich', 'affiliation-country': 'Germany'}",186.0,Ralph,Ralph,9.0,1050,Neuneier,Neuneier,"[{'@abbrev': 'COMP', '@frequency': '35', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '9', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '6', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60029929', 'affiliation-id': '60029929', 'affiliation-name': 'Massachusetts General Hospital', 'affiliation-city': 'Boston', 'affiliation-country': 'United States'}",1311.0,Stelios M.,Stelios M.,16.0,1051,Smirnakis,Smirnakis,"[{'@abbrev': 'NEUR', '@frequency': '29', '$': 'Neuroscience (all)'}, {'@abbrev': 'MEDI', '@frequency': '20', '$': 'Medicine (all)'}, {'@abbrev': 'BIOC', '@frequency': '9', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60007566', 'affiliation-id': '60007566', 'affiliation-name': 'Louisiana State University', 'affiliation-city': 'Baton Rouge', 'affiliation-country': 'United States'}",125.0,Steven F.,Steven S.,7.0,1052,Watkins,Watkins,"[{'@abbrev': 'CHEM', '@frequency': '94', '$': 'Chemistry (all)'}, {'@abbrev': 'BIOC', '@frequency': '60', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'PHYS', '@frequency': '57', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60030612', 'affiliation-id': '60030612', 'affiliation-name': 'University of California, San Diego', 'affiliation-city': 'San Diego', 'affiliation-country': 'United States'}",275.0,Paul,Paul M.,7.0,1053,Chau,Chau,"[{'@abbrev': 'ENGI', '@frequency': '90', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '61', '$': 'Computer Science (all)'}, {'@abbrev': 'PHYS', '@frequency': '26', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/110241125', 'affiliation-id': '110241125', 'affiliation-name': 'Mosaix Technologies', 'affiliation-city': 'Monrovia', 'affiliation-country': 'United States'}",166.0,Raoul,Raoul,3.0,1054,Tawel,Tawel,"[{'@abbrev': 'ENGI', '@frequency': '10', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '9', '$': 'Computer Science (all)'}, {'@abbrev': 'PHYS', '@frequency': '1', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60009037', 'affiliation-id': '60009037', 'affiliation-name': 'Jet Propulsion Laboratory, California Institute of Technology', 'affiliation-city': 'Pasadena', 'affiliation-country': 'United States'}",968.0,Bjorn H.,Bjorn,15.0,1055,Lambrigtsen,Lambrigtsen,"[{'@abbrev': 'EART', '@frequency': '77', '$': 'Earth and Planetary Sciences (all)'}, {'@abbrev': 'ENGI', '@frequency': '38', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '27', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60002494', 'affiliation-id': '60002494', 'affiliation-name': 'McGill University', 'affiliation-city': 'Montreal', 'affiliation-country': 'Canada'}",543.0,Thomas R.,Thomas R.,17.0,1056,Shultz,Shultz,"[{'@abbrev': 'PSYC', '@frequency': '78', '$': 'Psychology (all)'}, {'@abbrev': 'COMP', '@frequency': '37', '$': 'Computer Science (all)'}, {'@abbrev': 'SOCI', '@frequency': '26', '$': 'Social Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60030612', 'affiliation-id': '60030612', 'affiliation-name': 'University of California, San Diego', 'affiliation-city': 'San Diego', 'affiliation-country': 'United States'}",1498.0,Jeffrey Locke,Jeffrey L.,26.0,1057,Elman,Elman,"[{'@abbrev': 'PSYC', '@frequency': '56', '$': 'Psychology (all)'}, {'@abbrev': 'NEUR', '@frequency': '41', '$': 'Neuroscience (all)'}, {'@abbrev': 'SOCI', '@frequency': '27', '$': 'Social Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/119210769', 'affiliation-id': '119210769', 'affiliation-name': None, 'affiliation-city': None, 'affiliation-country': None}",44.0,Thomas H.,Thomas H.,3.0,1058,Hildebrandt,Hildebrandt,"[{'@abbrev': 'COMP', '@frequency': '19', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '16', '$': 'Engineering (all)'}, {'@abbrev': 'BUSI', '@frequency': '1', '$': 'Business, Management and Accounting (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60006191', 'affiliation-id': '60006191', 'affiliation-name': 'Google Inc.', 'affiliation-city': 'Mountain View', 'affiliation-country': 'United States'}",2958.0,Christoph,Christoph,23.0,1059,Bregler,Bregler,"[{'@abbrev': 'COMP', '@frequency': '94', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '25', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '8', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60031581', 'affiliation-id': '60031581', 'affiliation-name': 'California Institute of Technology', 'affiliation-city': 'Pasadena', 'affiliation-country': 'United States'}",4079.0,Jehoshua,Jehoshua,32.0,106,Brück,Bruck,"[{'@abbrev': 'COMP', '@frequency': '293', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '228', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '96', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60027550', 'affiliation-id': '60027550', 'affiliation-name': 'University of California, Los Angeles', 'affiliation-city': 'Los Angeles', 'affiliation-country': 'United States'}",9092.0,Ali H.H.,Ali H.,59.0,1060,Sayed,Sayed,"[{'@abbrev': 'COMP', '@frequency': '470', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '374', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '64', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60025939', 'affiliation-id': '60025939', 'affiliation-name': 'Yantai University', 'affiliation-city': 'Yantai', 'affiliation-country': 'China'}",41.0,Changfeng,Changfeng,4.0,1061,Wang,Wang,"[{'@abbrev': 'ENGI', '@frequency': '19', '$': 'Engineering (all)'}, {'@abbrev': 'EART', '@frequency': '18', '$': 'Earth and Planetary Sciences (all)'}, {'@abbrev': 'ENER', '@frequency': '2', '$': 'Energy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60029445', 'affiliation-id': '60029445', 'affiliation-name': 'University of Minnesota Twin Cities', 'affiliation-city': 'Minneapolis', 'affiliation-country': 'United States'}",2117.0,Vladimir S.,Vladimir,21.0,1063,Cherkassky,Cherkassky,"[{'@abbrev': 'COMP', '@frequency': '146', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '57', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '19', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60032179', 'affiliation-id': '60032179', 'affiliation-name': 'University of Wisconsin Madison', 'affiliation-city': 'Madison', 'affiliation-country': 'United States'}",3397.0,Olvi L.,Olvi L.,33.0,1064,Mangasarian,Mangasarian,"[{'@abbrev': 'MATH', '@frequency': '206', '$': 'Mathematics (all)'}, {'@abbrev': 'COMP', '@frequency': '114', '$': 'Computer Science (all)'}, {'@abbrev': 'DECI', '@frequency': '73', '$': 'Decision Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60091252', 'affiliation-id': '60091252', 'affiliation-name': 'STAR Lab', 'affiliation-city': 'Stanford', 'affiliation-country': 'United States'}",723.0,Bill G.,Bill G.,12.0,1066,Horne,Horne,"[{'@abbrev': 'COMP', '@frequency': '42', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '30', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '10', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60006164', 'affiliation-id': '60006164', 'affiliation-name': 'Los Alamos National Laboratory', 'affiliation-city': 'Los Alamos', 'affiliation-country': 'United States'}",745.0,Don R.,Don R.,15.0,1067,Hush,Hush,"[{'@abbrev': 'COMP', '@frequency': '53', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '49', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '30', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60014439', 'affiliation-id': '60014439', 'affiliation-name': 'UC Davis', 'affiliation-city': 'Davis', 'affiliation-country': 'United States'}",4.0,Richard T J,Richard T. J.,1.0,1068,Bostock,Bostock,"{'@abbrev': 'ENGI', '@frequency': '2', '$': 'Engineering (all)'}"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60014789', 'affiliation-id': '60014789', 'affiliation-name': 'University of Florida Health Science Center', 'affiliation-city': 'Gainesville', 'affiliation-country': 'United States'}",,Alan J.,Alan J.,,1069,Harget,Harget,"[{'@abbrev': 'CHEM', '@frequency': '9', '$': 'Chemistry (all)'}, {'@abbrev': 'CENG', '@frequency': '8', '$': 'Chemical Engineering (all)'}, {'@abbrev': 'BIOC', '@frequency': '7', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60012708', 'affiliation-id': '60012708', 'affiliation-name': 'Stanford University', 'affiliation-city': 'Palo Alto', 'affiliation-country': 'United States'}",732.0,Joseph W.,Joseph W.,8.0,107,Goodman,Goodman,"[{'@abbrev': 'PHYS', '@frequency': '107', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'ENGI', '@frequency': '74', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '29', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60009470', 'affiliation-id': '60009470', 'affiliation-name': 'Howard Hughes Medical Institute', 'affiliation-city': 'Chevy Chase', 'affiliation-country': 'United States'}",309.0,Iris,Iris,1.0,1070,Ginzburg,Ginzburg,"[{'@abbrev': 'PHYS', '@frequency': '3', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'BIOC', '@frequency': '3', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'MATH', '@frequency': '1', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60107856', 'affiliation-id': '60107856', 'affiliation-name': 'IBM, India', 'affiliation-city': 'Bangalore', 'affiliation-country': 'India'}",485.0,Nanda,Nanda,8.0,1071,Kambhatla,Kambhatla,"[{'@abbrev': 'COMP', '@frequency': '26', '$': 'Computer Science (all)'}, {'@abbrev': 'ARTS', '@frequency': '5', '$': 'Arts and Humanities (all)'}, {'@abbrev': 'SOCI', '@frequency': '5', '$': 'Social Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60015609', 'affiliation-id': '60015609', 'affiliation-name': 'San Jose State University', 'affiliation-city': 'San Jose', 'affiliation-country': 'United States'}",1080.0,Richard O.,Richard O.,13.0,1072,Duda,Duda,"[{'@abbrev': 'PHYS', '@frequency': '14', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'ENGI', '@frequency': '13', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '12', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60031004', 'affiliation-id': '60031004', 'affiliation-name': 'University of Queensland', 'affiliation-city': 'Brisbane', 'affiliation-country': 'Australia'}",552.0,Joachim,Joachim,8.0,1073,Diederich,Diederich,"[{'@abbrev': 'COMP', '@frequency': '51', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '12', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '5', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60025038', 'affiliation-id': '60025038', 'affiliation-name': 'UC Berkeley', 'affiliation-city': 'Berkeley', 'affiliation-country': 'United States'}",6675.0,Bruno A.,Bruno A.,26.0,1074,Olshausen,Olshausen,"[{'@abbrev': 'COMP', '@frequency': '39', '$': 'Computer Science (all)'}, {'@abbrev': 'NEUR', '@frequency': '23', '$': 'Neuroscience (all)'}, {'@abbrev': 'ENGI', '@frequency': '22', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60018352', 'affiliation-id': '60018352', 'affiliation-name': 'Nagaoka University of Technology', 'affiliation-city': 'Nagaoka', 'affiliation-country': 'Japan'}",458.0,Yasuhiro,Yasuhiro,9.0,1075,Wada,Wada,"[{'@abbrev': 'COMP', '@frequency': '98', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '52', '$': 'Engineering (all)'}, {'@abbrev': 'MEDI', '@frequency': '26', '$': 'Medicine (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60023908', 'affiliation-id': '60023908', 'affiliation-name': 'Portland State University', 'affiliation-city': 'Portland', 'affiliation-country': 'United States'}",842.0,Melanie S.,Melanie,12.0,1076,Mitchell,Mitchell,"[{'@abbrev': 'COMP', '@frequency': '31', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '13', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '9', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60001115', 'affiliation-id': '60001115', 'affiliation-name': 'University of Michigan', 'affiliation-city': 'Ann Arbor', 'affiliation-country': 'United States'}",570.0,John H.,John H.,9.0,1077,Holland,Holland,"[{'@abbrev': 'COMP', '@frequency': '10', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '7', '$': 'Mathematics (all)'}, {'@abbrev': 'SOCI', '@frequency': '6', '$': 'Social Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60033021', 'affiliation-id': '60033021', 'affiliation-name': 'University of New Mexico', 'affiliation-city': 'Albuquerque', 'affiliation-country': 'United States'}",5292.0,Stephanie,Stephanie,37.0,1078,Forrest,Forrest,"[{'@abbrev': 'COMP', '@frequency': '118', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '28', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '25', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60027271', 'affiliation-id': '60027271', 'affiliation-name': 'Naval Research Laboratory', 'affiliation-city': 'Washington', 'affiliation-country': 'United States'}",382.0,Steven H.,Steven,8.0,1079,Gold,Gold,"[{'@abbrev': 'PHYS', '@frequency': '153', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'ENGI', '@frequency': '82', '$': 'Engineering (all)'}, {'@abbrev': 'MATE', '@frequency': '18', '$': 'Materials Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60000501', 'affiliation-id': '60000501', 'affiliation-name': 'General Motors', 'affiliation-city': 'Detroit', 'affiliation-country': 'United States'}",68.0,WILLIAM J.,William,6.0,108,BAXTER,Baxter,"[{'@abbrev': 'MATE', '@frequency': '41', '$': 'Materials Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '37', '$': 'Engineering (all)'}, {'@abbrev': 'PHYS', '@frequency': '24', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60013959', 'affiliation-id': '60013959', 'affiliation-name': 'University of Florida', 'affiliation-city': 'Gainesville', 'affiliation-country': 'United States'}",4685.0,Anand,Anand,29.0,1080,Rangarajan,Rangarajan,"[{'@abbrev': 'COMP', '@frequency': '191', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '90', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '50', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60022195', 'affiliation-id': '60022195', 'affiliation-name': 'Massachusetts Institute of Technology', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}",765.0,Oded,Oded,3.0,1081,Maron,Maron,"[{'@abbrev': 'COMP', '@frequency': '9', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '4', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60014256', 'affiliation-id': '60014256', 'affiliation-name': 'University of Tsukuba', 'affiliation-city': 'Tsukuba', 'affiliation-country': 'Japan'}",126.0,Ko,K?,8.0,1082,Sakai,Sakai,"[{'@abbrev': 'COMP', '@frequency': '46', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '16', '$': 'Mathematics (all)'}, {'@abbrev': 'NEUR', '@frequency': '15', '$': 'Neuroscience (all)'}]"
