id,PageRankScore,T0PRScore,T1PRScore,T3PRScore,T5PRScore,T6PRScore,T7PRScore,T9PRScore,T10PRScore,T13PRScore,T14PRScore,T15PRScore,T16PRScore,T17PRScore,T18PRScore,T19PRScore,PageRankRank,T0PRRank,T1PRRank,T3PRRank,T5PRRank,T6PRRank,T7PRRank,T9PRRank,T10PRRank,T13PRRank,T14PRRank,T15PRRank,T16PRRank,T17PRRank,T18PRRank,T19PRRank
8928,0.00010789794399226757,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.0004315565696267358,6.946043492708545e-05,3736,6479,3755,3422,4084,6739,4287,4495,1876,4956,1873,5361,816,6031,258,5865
5429,0.00010789231398001059,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0003452449718532188,3737,6478,3756,3454,4115,6771,4223,4195,6987,4340,7120,4161,6877,4413,7143,786
8721,0.00010786410356684135,9.440659471066516e-05,5.4433026550707303e-05,0.00037682820739716905,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3740,6475,3759,779,3617,7459,2845,3406,6778,5768,1691,5271,2146,5205,1860,5276
8719,0.00010786410356684135,9.440659471066516e-05,5.4433026550707303e-05,0.00037682820739716905,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3739,6476,3758,780,3618,7011,4052,2996,8332,5770,1689,5243,2115,5172,1769,5356
8720,0.00010786410356684135,9.440659471066516e-05,5.4433026550707303e-05,0.00037682820739716905,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3738,6477,3757,781,3620,7458,2846,3407,6777,5769,1690,5270,2147,5203,1789,5338
1018,0.00010785579143787871,9.440659471066516e-05,5.4433026550707303e-05,0.00040502226876967747,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.0004802183878055725,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0004457730858232783,3741,6474,3760,693,1144,6327,3938,6465,3577,507,5626,1177,4669,2489,7477,574
8196,0.00010781278812896947,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.0006450563001271845,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0003509011711039331,3742,6473,3761,3443,4166,6677,3945,3054,8291,111,5686,1036,6053,1645,5321,767
5433,0.00010780999541907109,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.0003587886637142511,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3745,6470,3752,3501,3730,447,5608,6140,1205,4928,1846,5415,995,6176,3898,6584
5432,0.00010780999541907109,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.0003587886637142511,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3744,6471,3763,3445,4137,448,5607,6139,1135,6002,1476,4494,1928,5349,2418,7682
5434,0.00010780999541907109,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.0003587886637142511,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3743,6472,3762,3444,4139,446,5609,6141,1155,6283,3882,6565,3568,6812,4396,7120
7132,0.00010779055429580839,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,0.00030340282466156514,6.042897592889118e-05,7.313870252085908e-05,0.0003305583437687491,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3746,6469,3764,3447,4136,6697,785,4052,7181,722,6179,3780,6487,3802,6469,3823
7837,0.00010776354636144464,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.0005125845222880808,0.0004271548517949265,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3748,6498,3681,4121,4244,7319,2725,2772,7563,193,667,6279,3866,6563,3740,6547
7836,0.00010776354636144464,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.0005125845222880808,0.0004271548517949265,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3747,6497,3682,4123,4246,7345,2732,3137,7977,194,668,6341,3802,6619,3689,6833
7310,0.00010775564384715703,9.440659471066516e-05,0.00024780688338421435,0.0004590094103526182,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3749,6499,1235,256,603,5780,1343,2191,5100,2647,7431,2969,8255,3339,8008,2816
8452,0.00010770577874761898,9.440659471066516e-05,0.00026755488139454695,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3750,6500,1174,2372,3056,8213,3073,3433,6754,4075,7361,2785,8173,3145,7968,3211
8007,0.00010764454220737072,9.440659471066516e-05,0.0003277440487772916,6.307962172545298e-05,8.977483942455356e-05,0.00033121279861551486,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3754,6524,955,4032,4219,975,6115,6023,1060,5958,1332,4855,2333,7640,2624,7508
8004,0.00010764454220737072,9.440659471066516e-05,0.0003277440487772916,6.307962172545298e-05,8.977483942455356e-05,0.00033121279861551486,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3751,6527,953,4020,2666,977,6113,6029,1012,4803,1747,5196,2189,5106,2099,5011
8008,0.00010764454220737072,9.440659471066516e-05,0.0003277440487772916,6.307962172545298e-05,8.977483942455356e-05,0.00033121279861551486,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3755,6523,956,4033,4220,976,6114,6027,1010,4805,1745,5198,2191,5104,2101,5009
8006,0.00010764454220737072,9.440659471066516e-05,0.0003277440487772916,6.307962172545298e-05,8.977483942455356e-05,0.00033121279861551486,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3753,6525,954,4030,4217,974,6116,6021,1111,6382,3554,6774,4238,7026,4054,7170
8005,0.00010764454220737072,9.440659471066516e-05,0.0003277440487772916,6.307962172545298e-05,8.977483942455356e-05,0.00033121279861551486,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3752,6526,952,4029,4216,973,6117,6110,1244,4726,2071,5146,2038,5004,2009,5082
4617,0.00010761558399616724,9.440659471066516e-05,0.00021272402578524562,0.00015312241678537973,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,0.00019151470562378116,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3756,6522,1383,1341,1399,5028,2315,1355,4867,1125,6140,1173,4673,2554,7421,2856
8908,0.00010760937951191524,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.0004344455811638157,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.0003938151781920705,6.946043492708545e-05,3758,6520,3692,4208,4011,6577,3664,3703,725,5925,1341,4847,2282,7747,712,6237
9173,0.00010760937951191524,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.0004344455811638157,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.0003938151781920705,6.946043492708545e-05,3757,6521,3693,4209,3983,6657,3621,4401,722,5928,1311,4843,2286,7743,714,6235
8909,0.00010760937951191524,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.0004344455811638157,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.0003938151781920705,6.946043492708545e-05,3759,6519,3667,4249,3868,6910,4326,4327,724,5926,1340,4848,2281,7748,713,6236
3697,0.00010753832512524843,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.0003898046033970253,0.0004787966899689382,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0004826719393773326,3760,6518,3668,4251,3902,366,279,1849,5407,1238,4753,1748,5127,2200,5153,227
2463,0.00010751811532518462,9.440659471066516e-05,0.00041882551452321467,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,0.0005374005843795165,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3761,6517,337,1414,1775,4967,1667,7102,3985,7339,2719,7505,223,5824,1653,4737
6591,0.0001074846223997237,9.440659471066516e-05,5.4433026550707303e-05,0.000424954161746614,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.00023161868004384516,3762,6516,3669,320,782,6383,3822,3792,6449,5521,1054,5913,1123,4809,2411,978
8807,0.00010747870398517792,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,0.0003900264973258845,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3763,6515,3670,4253,3901,6937,4362,683,6194,3672,6512,3470,6840,4386,7121,2952
8806,0.00010747870398517792,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,0.0003900264973258845,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3764,6514,3671,4254,3823,7001,4059,641,6291,4114,7265,2810,8210,3231,8058,3040
8749,0.00010740406137644995,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.00047928536945750276,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3765,6513,3672,4256,3811,6982,4014,4271,177,6155,3775,6590,4193,7309,2910,8230
8750,0.00010740406137644995,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.00047928536945750276,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3766,6512,3673,4129,4185,6716,4310,4523,176,6057,1423,4473,1948,5389,2400,7697
9130,0.00010725371952502027,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.0004025735458872066,6.946043492708545e-05,3769,6509,3676,4190,3838,6989,4037,4261,6927,4393,7025,4055,7285,2903,702,6246
9131,0.00010725371952502027,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.0004025735458872066,6.946043492708545e-05,3768,6510,3675,4258,3813,7008,4055,3035,8244,3722,6407,3871,7209,2967,703,6233
9132,0.00010725371952502027,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.0004025735458872066,6.946043492708545e-05,3767,6511,3674,4257,3812,6997,4063,3014,8259,1161,6047,1109,5985,1633,704,6245
4106,0.00010718179923540418,9.440659471066516e-05,5.4433026550707303e-05,0.00040502226876967774,8.977483942455356e-05,0.0001390610387635404,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00041969905647248136,6.693474580860542e-05,6.946043492708545e-05,3770,6508,3677,415,746,1679,5203,4710,1950,5372,2329,7667,3386,336,5594,1401
8153,0.0001071687600474801,9.440659471066516e-05,0.0002960082182784886,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3771,6507,1063,2483,2716,7807,3277,3285,8094,4159,7134,4149,6934,4133,7369,2874
8152,0.0001071687600474801,9.440659471066516e-05,0.0002960082182784886,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3772,6506,1062,2458,2693,7881,3211,3499,6701,4586,2030,4938,2336,7637,2626,7506
5271,0.0001071644616928014,9.440659471066516e-05,0.00033955292993188423,6.307962172545298e-05,0.0005226119795743961,0.00022725123219686404,7.540575820653681e-05,6.042897592889118e-05,0.0004153772299098209,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3773,6505,909,3952,411,1408,4546,4973,746,6589,4276,6923,3913,6907,4400,7117
5393,0.0001071311957701933,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.0004634507844837751,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3775,6503,3679,4118,4241,7318,2726,2773,7562,4207,7003,584,5512,2437,7763,3235
5392,0.0001071311957701933,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.0004634507844837751,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3774,6504,3678,4188,3841,6986,4012,4272,6918,4399,7019,580,5516,2431,7768,3202
6426,0.00010712886961080744,9.440659471066516e-05,0.0002606520145577852,6.307962172545298e-05,8.977483942455356e-05,0.00023468636827841423,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3776,6502,1206,2172,2085,1381,4511,4602,1843,5873,1503,4654,1528,4543,1538,4529
4706,0.00010710778819892684,0.0005419795333147695,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3777,347,5545,6246,5876,1929,5049,5427,2221,7730,3428,6703,4308,6964,4103,7367
4705,0.00010710778819892684,0.0005419795333147695,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3780,344,5578,5867,6045,2132,5059,5433,2217,7734,3423,6678,4157,7279,2920,8221
